filepath,filename,wnid,specific,coordinate,superordinate,domain
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_49.jpg,egyptian_cat_n02124075_49.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_50.jpg,egyptian_cat_n02124075_50.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_51.jpg,egyptian_cat_n02124075_51.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_52.jpg,egyptian_cat_n02124075_52.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_53.jpg,egyptian_cat_n02124075_53.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_54.jpg,egyptian_cat_n02124075_54.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_55.jpg,egyptian_cat_n02124075_55.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_56.jpg,egyptian_cat_n02124075_56.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_57.jpg,egyptian_cat_n02124075_57.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_58.jpg,egyptian_cat_n02124075_58.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_59.jpg,egyptian_cat_n02124075_59.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_60.jpg,egyptian_cat_n02124075_60.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_61.jpg,egyptian_cat_n02124075_61.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_62.jpg,egyptian_cat_n02124075_62.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_63.jpg,egyptian_cat_n02124075_63.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_64.jpg,egyptian_cat_n02124075_64.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_65.jpg,egyptian_cat_n02124075_65.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_66.jpg,egyptian_cat_n02124075_66.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_67.jpg,egyptian_cat_n02124075_67.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_68.jpg,egyptian_cat_n02124075_68.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_69.jpg,egyptian_cat_n02124075_69.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_70.jpg,egyptian_cat_n02124075_70.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_71.jpg,egyptian_cat_n02124075_71.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_72.jpg,egyptian_cat_n02124075_72.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_73.jpg,egyptian_cat_n02124075_73.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_74.jpg,egyptian_cat_n02124075_74.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_75.jpg,egyptian_cat_n02124075_75.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_76.jpg,egyptian_cat_n02124075_76.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_77.jpg,egyptian_cat_n02124075_77.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_78.jpg,egyptian_cat_n02124075_78.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_79.jpg,egyptian_cat_n02124075_79.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_80.jpg,egyptian_cat_n02124075_80.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_81.jpg,egyptian_cat_n02124075_81.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_82.jpg,egyptian_cat_n02124075_82.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_83.jpg,egyptian_cat_n02124075_83.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_84.jpg,egyptian_cat_n02124075_84.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_85.jpg,egyptian_cat_n02124075_85.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_86.jpg,egyptian_cat_n02124075_86.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_87.jpg,egyptian_cat_n02124075_87.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_88.jpg,egyptian_cat_n02124075_88.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_89.jpg,egyptian_cat_n02124075_89.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_90.jpg,egyptian_cat_n02124075_90.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_91.jpg,egyptian_cat_n02124075_91.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_92.jpg,egyptian_cat_n02124075_92.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_93.jpg,egyptian_cat_n02124075_93.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_94.jpg,egyptian_cat_n02124075_94.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_95.jpg,egyptian_cat_n02124075_95.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_96.jpg,egyptian_cat_n02124075_96.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_97.jpg,egyptian_cat_n02124075_97.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_98.jpg,egyptian_cat_n02124075_98.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/egyptian_cat_n02124075_99.jpg,egyptian_cat_n02124075_99.jpg,n02124075,Egyptian Cat,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_0.jpg,german_shepherd_n02106662_0.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_1.jpg,german_shepherd_n02106662_1.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_2.jpg,german_shepherd_n02106662_2.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_3.jpg,german_shepherd_n02106662_3.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_4.jpg,german_shepherd_n02106662_4.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_5.jpg,german_shepherd_n02106662_5.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_6.jpg,german_shepherd_n02106662_6.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_7.jpg,german_shepherd_n02106662_7.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_8.jpg,german_shepherd_n02106662_8.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_9.jpg,german_shepherd_n02106662_9.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_10.jpg,german_shepherd_n02106662_10.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_11.jpg,german_shepherd_n02106662_11.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_12.jpg,german_shepherd_n02106662_12.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_13.jpg,german_shepherd_n02106662_13.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_14.jpg,german_shepherd_n02106662_14.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_15.jpg,german_shepherd_n02106662_15.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_16.jpg,german_shepherd_n02106662_16.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_17.jpg,german_shepherd_n02106662_17.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_18.jpg,german_shepherd_n02106662_18.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_19.jpg,german_shepherd_n02106662_19.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_20.jpg,german_shepherd_n02106662_20.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_21.jpg,german_shepherd_n02106662_21.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_22.jpg,german_shepherd_n02106662_22.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_23.jpg,german_shepherd_n02106662_23.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_24.jpg,german_shepherd_n02106662_24.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_25.jpg,german_shepherd_n02106662_25.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_26.jpg,german_shepherd_n02106662_26.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_27.jpg,german_shepherd_n02106662_27.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_28.jpg,german_shepherd_n02106662_28.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_29.jpg,german_shepherd_n02106662_29.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_30.jpg,german_shepherd_n02106662_30.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_31.jpg,german_shepherd_n02106662_31.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_32.jpg,german_shepherd_n02106662_32.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_33.jpg,german_shepherd_n02106662_33.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_34.jpg,german_shepherd_n02106662_34.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_35.jpg,german_shepherd_n02106662_35.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_36.jpg,german_shepherd_n02106662_36.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_37.jpg,german_shepherd_n02106662_37.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_38.jpg,german_shepherd_n02106662_38.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_39.jpg,german_shepherd_n02106662_39.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_40.jpg,german_shepherd_n02106662_40.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_41.jpg,german_shepherd_n02106662_41.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_42.jpg,german_shepherd_n02106662_42.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_43.jpg,german_shepherd_n02106662_43.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_44.jpg,german_shepherd_n02106662_44.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_45.jpg,german_shepherd_n02106662_45.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_46.jpg,german_shepherd_n02106662_46.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_47.jpg,german_shepherd_n02106662_47.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_48.jpg,german_shepherd_n02106662_48.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_49.jpg,german_shepherd_n02106662_49.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_50.jpg,german_shepherd_n02106662_50.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_51.jpg,german_shepherd_n02106662_51.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_52.jpg,german_shepherd_n02106662_52.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_53.jpg,german_shepherd_n02106662_53.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_54.jpg,german_shepherd_n02106662_54.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_55.jpg,german_shepherd_n02106662_55.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_56.jpg,german_shepherd_n02106662_56.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_57.jpg,german_shepherd_n02106662_57.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_58.jpg,german_shepherd_n02106662_58.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_59.jpg,german_shepherd_n02106662_59.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_60.jpg,german_shepherd_n02106662_60.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_61.jpg,german_shepherd_n02106662_61.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_62.jpg,german_shepherd_n02106662_62.jpg,n02106662,German Shepherd,Mammal,Animal,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/german_shepherd_n02106662_63.jpg,german_shepherd_n02106662_63.jpg,n02106662,German Shepherd,Mammal,Animal,Living
